canonical_id,primary_identity,mathematical_maturity,external_evidence_maturity,final_disposition,reviewer_state,source_anchor_count,parent_count,child_count
D539,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,21,4,0
D54,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,31,2,0
D540,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,29,4,0
D541,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,102,2,77
D542,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,2,0
D543,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,24,2,2
D544,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,4,0
D545,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,1,0
D546,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,1,0
D547,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,1,0
D548,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,2,0
D549,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,2,0
D55,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,30,2,0
D550,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,3,0
D551,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,1,0
D552,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,0,0
D553,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,1,0
D554,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,1,0
D555,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,3,0
D556,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,3,0
D557,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,2,0
D558,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,0,1
D559,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,3,0
D56,HEURISTIC,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,29,2,0
D560,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,3,0
D561,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,2,0
D562,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,0,0
D563,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,0,0
D564,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,0,0
D565,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,0,0
D57,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,31,2,0
D570,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
D571,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D572,HEURISTIC,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,26,0,0
D573,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,33,0,0
D574,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,26,0,0
D575,HEURISTIC,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,26,0,0
D576,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D577,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D578,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D579,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D58,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,29,2,0
D580,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,28,0,0
D581,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,28,0,0
D582,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D583,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,42,0,0
D584,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D585,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,28,0,0
D586,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,28,0,0
D587,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,25,0,0
D588,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,24,0,0
D589,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,28,0,0
D59,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,31,2,0
D590,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,0,0
D591,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,26,0,0
D592,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,25,0,0
D593,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,25,0,0
D594,SCORING_OR_INDEX_FUNCTION,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,0,0
D595,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,52,1,1
D596,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,34,0,0
D597,SCORING_OR_INDEX_FUNCTION,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,62,1,2
D598,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,54,0,1
D599,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,35,2,0
D6,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,2,0
D60,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,33,2,0
D600,HEURISTIC,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,46,4,1
D601,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,43,4,0
D602,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,55,8,1
D603,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,29,3,0
D604,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,30,2,0
D61,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,33,2,0
D62,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,39,2,0
D63,GATE_OR_CLASSIFIER,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,34,2,0
D64,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,35,2,0
D65,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,38,2,0
D66,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,45,2,1
D67,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,41,2,0
D68,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,6,0,0
D69,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,9,0,0
D7,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,3,0
D70,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,7,0,0
D71,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,10,0,0
D72,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,39,2,0
D73,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,38,2,0
D74,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,2,0
D75,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,26,2,0
D76,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,29,2,0
D77,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,31,2,0
D78,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,11,0,0
D79,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,5,0,0
D8,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,28,2,0
D80,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,5,0,0
D83,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,2,0,0
D84,HEURISTIC,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,33,2,0
D85,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,35,2,0
D86,PARAMETRIC_MATHEMATICAL_MODEL,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,32,2,0
D87,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,35,3,0
D88,ALGORITHM_OR_WORKFLOW,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,26,2,0
D89,SCORING_OR_INDEX_FUNCTION,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,31,2,0
D9,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,25,2,0
D90,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_CONJECTURE,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,128,5,80
D91,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_CONJECTURE,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,131,1,89
D92,SCORING_OR_INDEX_FUNCTION,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,42,2,0
D93,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,27,2,0
D94,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,32,2,0
D95,SCORING_OR_INDEX_FUNCTION,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,30,2,0
D96,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_CONJECTURE,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,23,2,0
D97,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_CONJECTURE,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,24,2,0
D98,RELATION_OR_CONSTRAINT,M1,E0,QUARANTINE_UNTIL_DEFINED,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,31,2,0
D99,CONJECTURE_OR_RESEARCH_CANDIDATE,M1,E0,DOWNGRADE_TO_PENDING,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,22,2,0
IMPLICIT-000F30B6CFE66C18,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00194156962B4F6E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-001A56A0D7E4C3D6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0026301F130FD562,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-002A36F0DFF2B2AE,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-002D048E4DB06D67,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-002DC279F57E47F5,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-003191F281FA43ED,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00387CE94AFB016B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-003E23FA42321148,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0045EBBE4CDE85DA,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-004F80C40DD95D7E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0054266B263C4A81,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0055E72A57F1A7D9,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-005B257BCCE1EC9D,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-006E83309FF50E81,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-006F03978554BA99,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-009FCF90EEE6A43D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00AA541A8EFD6F61,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00B5623C48EFD409,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-00B936301892F1DB,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00C4D2DCDFD1AB55,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00D96CE5B9038B25,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-00E894CA5C4CF12B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-00F61C8282029100,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0108EB9EF3536B10,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-010D3211A07E2A2E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-011CCDA9C2DEA979,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-0128E75DC66C23AB,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0129810237994A27,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-012C19499265A4A2,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-013CA6D739929829,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-014BDB98F6515924,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-015963A312D58F7A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0160CFA61ED7E142,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-016581D245F5D097,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-016AC7BD6CAA9354,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-018B133BD8D431B6,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-0190D7322BD38D40,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-01986F28BB2CE1E0,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-0198CFC2215AB617,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-019E8BB7FDAB8C06,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-01A68BE7B609791D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-01D59134E4EFA537,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-01E84B21408175B8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
